#{"t_start": 1552509974.8279428, "env_id": "Baxter-v0"}
r,l,t
-1.743008,4,30175.051072
-1.743002,4,30224.626036
-2.126924,5,30281.724656
-1.750959,4,30319.829169
-1.742907,4,30373.553712
-1.742887,4,30426.470179
-1.743324,4,30482.605741
-1.742791,4,30536.105276
-1.742909,4,30589.227572
-1.742894,4,30640.696216
-1.743013,4,30691.410007
-1.743111,4,30742.258971
-1.743118,4,30792.063226
-1.743015,4,30845.362545
-2.111545,5,30902.64311
-1.742999,4,30954.685796
-1.743114,4,31005.614755
-1.742787,4,31058.057606
-1.743003,4,31111.793375
-1.74301,4,31163.473097
-1.743015,4,31211.779836
-1.742899,4,31262.638018
-0.43333,1,31275.609866
-1.743016,4,31327.643746
-1.742896,4,31377.217576
-0.433358,1,31390.439874
-1.743121,4,31447.968542
-1.743015,4,31499.414262
-1.742904,4,31551.539313
-0.433289,1,31564.376016
-1.743019,4,31615.297054
-1.751979,4,31653.123817
-1.743428,4,31705.077861
-2.087771,5,31762.888104
-1.74292,4,31813.02135
-1.743016,4,31864.2381
-1.743016,4,31914.582713
-1.743019,4,31963.869397
-1.742908,4,32014.339066
-0.433403,1,32026.943621
-1.743025,4,32079.294651
-1.743027,4,32129.601475
-2.004563,5,32184.766636
-1.742911,4,32234.76887
-1.743014,4,32284.781187
-0.433363,1,32296.929914
-1.743022,4,32348.560345
-2.025663,5,32402.977608
-1.743137,4,32453.336709
-2.260109,5,32508.247008
-1.742807,4,32565.685209
-0.433463,1,32578.96557
-1.743023,4,32630.139307
-1.742916,4,32683.424549
-1.742925,4,32738.824511
-1.743335,4,32796.694703
-1.743239,4,32848.969625
-1.74304,4,32904.481533
-0.433498,1,32917.536452
-1.743134,4,32971.47023
-1.743031,4,33027.932404
-1.742918,4,33086.094057
-1.743035,4,33140.787982
-1.742919,4,33195.578083
-1.743133,4,33247.977755
-1.74304,4,33302.840322
-2.025776,5,33360.499396
-1.743035,4,33412.234676
-1.743143,4,33462.21927
-1.742929,4,33515.951356
-1.743046,4,33570.962815
-1.74292,4,33630.135649
-0.433049,1,33643.886162
-1.74303,4,33697.120202
-1.743046,4,33750.137285
-1.743147,4,33801.612365
-0.43343,1,33814.963326
-1.742923,4,33869.505512
-1.743037,4,33922.753179
-1.743049,4,33975.937473
-0.433311,1,33989.003231
-1.742941,4,34040.018942
-1.742937,4,34091.611308
-1.742931,4,34143.430287
-1.743151,4,34197.927301
-1.751918,4,34235.93563
-1.742939,4,34287.447687
-1.743356,4,34344.867583
-2.099253,5,34412.58813
-1.743157,4,34470.078194
-2.841345,6,34540.458942
-1.743156,4,34597.840106
-0.433372,1,34611.514786
-0.43536,1,34625.060297
-1.74305,4,34678.77309
-1.743157,4,34731.991741
-1.742936,4,34784.3074
-0.433323,1,34798.046551
-1.743048,4,34850.413459
-1.743156,4,34903.053146
-1.742945,4,34954.227744
-1.743046,4,35008.161844
-1.742948,4,35062.795332
-1.743152,4,35117.295524
-1.743048,4,35169.809141
-1.743052,4,35227.347984
-2.260266,5,35286.607299
-2.2604,5,35348.677595
-1.743041,4,35401.265115
-1.743053,4,35454.185077
-0.433332,1,35467.528921
-1.743163,4,35519.255565
-1.743059,4,35577.524002
-1.743152,4,35629.43766
-0.433261,1,35642.985284
-1.743052,4,35698.644918
-1.743059,4,35754.122297
-1.743064,4,35814.618695
-1.743051,4,35880.357021
-1.743154,4,35941.554534
-1.743062,4,36000.216626
-1.743056,4,36058.096502
-1.742948,4,36115.624486
-1.743373,4,36172.686895
-1.743056,4,36224.153992
-0.434104,1,36237.258952
-1.74316,4,36289.146308
-1.743053,4,36342.112223
-1.743059,4,36398.083268
-0.433308,1,36412.204491
-0.435621,1,36427.823503
-0.452209,1,36443.402449
-1.743061,4,36495.491553
-1.743059,4,36547.758792
-1.742954,4,36600.465515
-1.743171,4,36651.338696
-0.433227,1,36664.373859
-1.743066,4,36715.574321
-0.432922,1,36729.357618
-1.743053,4,36781.215741
-1.742956,4,36836.958104
-1.742953,4,36892.616532
-1.743065,4,36946.350887
-1.742956,4,36996.945013
-1.751975,4,37035.325522
-1.743179,4,37086.727165
-0.433315,1,37098.451518
-1.743064,4,37149.693418
-1.743058,4,37204.700393
-0.432983,1,37216.879205
-0.43503,1,37230.93524
-1.742962,4,37283.369457
-1.743283,4,37335.731768
-1.743073,4,37387.328214
-2.310332,5,37443.991786
-0.476138,1,37456.834798
-1.742974,4,37508.149329
-1.742967,4,37559.1765
-1.74308,4,37612.365509
-1.742968,4,37669.359314
-1.74297,4,37725.673537
-1.742976,4,37777.609132
-1.743286,4,37828.063562
-1.74297,4,37878.720389
-1.742857,4,37932.746578
-1.743395,4,37986.869785
-1.742969,4,38039.591249
-1.742963,4,38091.935616
-1.742858,4,38142.239535
-1.742968,4,38195.071738
-1.743193,4,38247.937164
-1.742974,4,38305.258579
-0.43327,1,38317.147994
-0.435507,1,38331.510297
-1.742965,4,38382.893734
-1.743181,4,38434.641456
-1.743092,4,38487.505232
-1.742968,4,38537.900713
-1.743179,4,38590.814177
-1.743183,4,38642.829887
-1.743086,4,38692.822475
-1.752086,4,38730.186643
-1.743084,4,38787.92201
-1.743081,4,38846.567259
-1.743091,4,38901.491135
-1.742975,4,38954.919148
-1.742875,4,39010.394605
-1.742973,4,39060.657192
-1.742966,4,39112.606055
-1.742978,4,39165.493589
-0.433307,1,39178.283437
-0.435338,1,39192.029219
-0.450435,1,39206.333516
-1.743079,4,39259.289116
-1.743087,4,39310.488664
-1.742981,4,39361.96505
-1.742973,4,39414.859087
-1.742972,4,39466.123053
-1.743193,4,39517.280976
-1.742982,4,39573.526004
-0.433399,1,39587.357804
-1.743079,4,39644.953635
-1.743084,4,39698.291885
-1.743079,4,39753.034266
-1.742968,4,39803.915373
-0.433224,1,39816.97668
-1.743288,4,39869.828665
-1.742868,4,39919.718707
-0.433216,1,39932.42423
-0.435315,1,39945.834277
-1.743069,4,39996.563906
-1.743082,4,40048.514923
-1.743184,4,40101.364955
-1.742979,4,40155.994904
-1.74297,4,40215.750779
-1.743075,4,40270.379206
-1.743083,4,40324.576201
-1.742963,4,40381.256937
-1.74308,4,40436.054362
-1.742968,4,40490.887682
-0.433206,1,40505.458388
-1.743081,4,40557.897105
-1.743173,4,40609.293965
-1.742967,4,40660.637166
-1.743191,4,40712.651592
-0.43339,1,40726.599255
-1.743073,4,40780.807562
-0.43319,1,40794.34547
-1.742974,4,40847.368756
