#{"t_start": 1554252337.6684783, "env_id": "Baxter-v0"}
r,l,t
-2.788281,9,24890.761564
-3.663599,10,24929.515259
-3.476076,9,24973.276175
-2.91043,10,25016.358165
-2.639317,9,25051.813286
-2.811246,9,25094.801254
-2.834203,8,25127.994364
-2.807002,9,25170.119082
-2.607793,9,25210.808826
-2.828803,9,25245.310951
-3.038293,9,25280.841585
-2.839532,9,25322.15033
-2.607771,9,25362.666677
-3.023944,9,25405.325563
-2.506492,9,25439.462555
-3.594413,9,25474.800204
-2.636067,9,25515.758616
-2.583051,9,25556.778707
-2.636019,9,25598.497102
-3.024003,9,25641.03124
-2.810786,9,25683.263529
-3.036286,8,25717.49258
-2.506425,9,25757.794378
-2.562567,9,25799.526361
-3.121726,10,25836.987202
-2.77828,9,25879.600524
-2.829241,10,25923.488048
-2.992877,9,25958.70008
-2.607716,9,25999.29929
-3.020237,9,26042.005187
-2.50645,9,26076.438451
-3.175541,9,26114.127183
-2.583599,9,26155.647101
-2.874909,9,26198.178231
-2.608541,9,26240.039322
-3.088571,9,26282.431295
-2.563478,9,26323.417844
-2.506958,9,26362.754662
-2.638548,9,26397.046117
-2.640154,9,26433.049212
-3.13154,9,26467.948961
-2.75113,9,26510.19611
-3.139415,9,26547.573008
-2.876315,9,26590.136964
-2.812655,9,26632.363061
-2.637592,9,26673.83529
-2.611827,9,26708.498053
-2.885666,9,26751.234219
-2.886115,9,26793.735322
-3.332578,9,26836.526391
-2.602583,9,26872.248395
-2.710118,10,26916.444258
-2.650776,9,26951.91203
-2.790504,9,26993.959385
-2.82368,9,27036.809288
-2.723302,9,27072.555115
-2.766306,9,27114.894599
-2.798348,9,27151.162161
-2.826951,9,27189.449883
-3.10236,9,27229.626123
-3.076203,9,27272.956961
-3.104529,9,27315.913331
-2.520411,9,27356.894264
-2.520414,9,27396.447461
-2.891599,9,27432.962228
-2.887751,9,27475.737204
-2.520414,9,27515.884314
-2.649958,9,27557.624362
-2.824283,9,27600.117493
-2.798356,9,27636.568634
-2.54517,8,27675.349599
-2.650247,9,27716.910912
-2.520824,9,27757.302512
-2.650612,9,27798.53893
-2.653704,9,27834.325836
-3.081193,9,27868.629198
-2.52137,9,27903.046441
-2.622452,9,27943.705153
-2.625105,9,27979.07355
-2.825116,9,28021.244014
-2.520311,9,28055.461042
-2.521306,9,28095.495815
-2.652485,9,28131.311515
