#{"t_start": 1554012966.2535565, "env_id": "Baxter-v0"}
r,l,t
-2.827174,9,22854.771526
-6.595082,16,22915.013349
-7.509827,20,22981.541578
-4.77282,16,23045.148966
-7.054886,16,23111.270154
-6.167583,14,23163.197577
-4.867119,16,23229.0638
-4.874636,13,23278.487776
-5.012328,14,23333.934232
-4.767947,16,23396.583974
-4.127432,12,23448.592723
-0.225234,1,23454.112036
-4.062562,13,23509.213934
-4.568714,17,23570.488965
-6.067945,19,23640.385492
-5.17391,15,23701.619566
-3.569933,11,23744.413161
-5.098134,15,23799.476208
-3.277314,13,23850.761647
-2.780149,10,23892.278322
-3.484794,11,23937.201362
-6.080418,22,24021.161007
-5.893214,13,24070.08054
-3.294547,15,24130.949579
-3.17127,12,24182.242478
-6.541259,15,24243.529261
-5.717116,15,24298.928388
-4.394221,15,24353.073111
-4.925162,21,24421.221774
-5.026474,14,24471.65338
-5.863658,21,24546.638716
-4.443731,14,24604.371587
-3.155316,13,24658.651035
-5.763211,16,24715.461076
-3.059609,12,24767.501107
-3.452568,9,24811.931131
-3.440151,12,24864.397328
-3.545155,12,24911.904258
-3.868927,10,24949.724665
-4.486089,12,24992.378551
-3.774927,12,25042.434667
-3.256502,12,25089.696074
-3.129407,9,25126.517278
-3.16383,13,25175.536409
-4.919986,15,25239.69364
-4.602586,13,25295.026854
-4.957548,20,25370.398154
-3.643662,13,25418.403168
-4.249343,12,25469.03962
-3.064524,12,25520.019458
-3.571969,11,25568.20493
-3.352579,12,25611.844273
-3.567298,13,25666.100477
-3.674121,15,25727.059627
-5.414178,12,25779.813861
-3.78302,9,25823.971707
-3.878415,12,25867.768171
-3.533295,12,25914.129028
-3.419779,12,25959.723023
-2.961484,10,26003.390374
-3.76616,11,26046.313748
-3.164603,12,26098.245618
-3.4491,10,26144.929228
-3.625367,11,26188.988892
-3.791364,12,26241.658281
-3.26314,9,26285.59004
-3.869613,13,26334.574055
-3.605352,12,26379.097179
-3.271365,9,26424.22573
-2.95657,10,26465.372243
-3.514171,11,26514.339131
-3.196346,12,26567.212869
-3.512341,12,26612.734858
-3.618317,13,26667.294463
-3.387114,9,26711.118783
-2.819926,9,26754.58393
-3.043408,9,26792.417254
-2.988155,10,26839.112632
-4.067469,12,26892.676495
-3.121965,11,26937.764225
-3.307957,10,26981.108244
-4.12097,13,27036.781153
