#{"t_start": 1554685342.1267204, "env_id": "Baxter-v0"}
r,l,t
-1.527952,4,24566.103171
-2.454718,7,24606.088446
-2.357404,6,24641.573959
-3.382159,9,24688.409366
-1.530063,4,24711.939333
-3.723146,9,24750.497754
-2.187733,6,24780.294233
-2.112606,6,24817.53102
-2.889621,10,24865.20323
-2.132676,8,24906.618567
-2.420819,8,24948.986548
-13.101228,34,25027.115767
-2.376821,7,25067.200647
-2.189407,6,25103.560109
-2.874112,10,25151.709019
-1.963137,5,25184.920263
-1.525258,4,25215.134495
-2.498681,6,25252.092623
-1.534382,4,25275.667243
-1.729397,5,25307.958301
-2.445593,6,25338.278879
-2.944151,7,25370.537103
-1.933875,5,25398.383166
-2.0393,6,25428.506191
-2.25246,6,25465.23565
-2.934124,9,25511.487158
-4.164824,11,25564.115001
-2.054576,5,25597.060606
-1.729408,5,25630.087092
-2.269529,6,25667.382493
-1.895088,5,25700.985449
-2.758337,10,25742.339346
-2.174035,6,25779.747859
-2.536848,8,25822.943702
-1.736681,5,25855.854011
-1.807959,5,25889.29025
-2.517297,6,25919.994441
-2.920208,11,25970.608302
-2.266446,8,26013.166695
-3.301909,8,26057.615319
-3.100613,8,26092.665205
-1.933367,5,26126.556513
-2.79297,7,26167.772404
-1.53546,4,26198.087391
-2.675749,6,26234.346177
-1.965166,5,26261.37398
-1.741908,5,26295.013681
-2.322063,6,26332.652964
-1.545779,4,26357.335482
-2.479135,7,26395.626951
-3.014653,7,26434.666459
-1.861903,6,26471.59284
-3.935836,9,26509.523631
-2.069915,6,26546.932415
-1.535323,4,26577.160782
-1.718208,5,26610.777869
-2.117674,6,26647.421576
-2.8049,7,26685.958149
-2.668038,6,26715.44764
-2.847953,8,26749.459307
-1.535457,4,26779.83431
-4.013896,12,26833.137734
-2.066993,5,26865.927354
-1.718053,5,26899.07553
-3.108351,8,26935.284626
-2.755957,7,26974.488928
-1.543244,4,26998.354124
-3.165334,11,27050.24766
-2.199452,6,27085.863564
-2.982257,8,27122.466062
-2.059937,6,27159.175688
-2.766711,7,27199.55995
-1.718041,5,27233.501891
-3.644606,9,27279.097025
-3.41444,9,27323.812083
-1.535333,4,27354.35346
-2.289879,7,27386.780375
-3.03372,9,27432.579779
-1.933353,5,27467.123358
-1.933178,5,27501.06837
-1.773553,5,27534.531009
-2.127858,5,27567.446988
-1.87371,6,27597.343107
-2.459885,6,27627.965454
-2.380692,7,27667.815881
-1.933608,5,27702.054543
-1.535333,4,27732.479312
-2.575035,7,27772.587138
-1.75152,5,27798.935421
-1.741911,5,27832.11454
-3.898626,10,27873.865493
-2.62897,8,27916.449092
-1.773541,5,27949.876685
-3.129546,8,27992.009552
-2.74058,7,28032.438304
-1.5352,4,28063.318669
-2.192562,5,28095.828896
-2.141828,6,28125.248594
-4.218109,11,28175.02778
-2.459479,6,28206.126429
-3.124519,8,28249.509859
-1.742047,5,28282.734656
-2.896967,6,28318.35413
-2.451446,7,28351.091542
-1.933613,5,28384.971423
-3.829045,10,28426.359148
-2.014676,5,28453.55264
-2.081024,6,28483.412542
-2.314915,6,28521.036393
-2.457907,8,28564.015715
-3.297678,9,28610.26511
-1.543835,4,28634.208031
-2.78698,8,28674.575994
-1.982089,6,28703.657013
-2.227699,6,28739.812214
-2.544994,8,28774.785706
-3.33527,10,28816.391772
-1.926717,5,28844.018831
-1.717899,5,28876.454274
-1.71788,5,28909.566921
-2.311034,6,28946.19952
-1.545735,4,28969.511826
-1.946618,6,28998.679376
-2.437448,7,29038.328084
-1.53534,4,29068.487349
-1.535462,4,29098.611593
-2.680524,8,29133.287718
-2.869858,7,29164.728823
-1.72838,5,29190.996201
-1.544021,4,29214.036306
-2.876614,7,29254.729913
-2.129812,6,29283.310382
-1.535324,4,29313.894342
-2.005374,5,29346.977033
-1.81341,5,29379.322108
-1.535336,4,29409.220586
-1.53532,4,29440.204803
-2.33291,7,29478.74574
-2.353523,6,29515.609934
-1.960008,6,29544.341287
-1.535324,4,29575.187579
-1.53519,4,29605.359254
-3.147032,7,29644.726874
-1.535046,4,29675.36487
-1.773525,5,29708.534943
-1.543907,4,29732.018046
-2.599804,7,29764.784914
-1.543966,4,29788.904238
-2.23952,8,29823.308362
-1.975896,5,29857.257358
-1.535187,4,29887.334126
-1.545014,4,29911.436719
-1.53532,4,29942.449029
-1.545015,4,29965.999778
-1.535318,4,29996.596292
-1.825757,5,30022.830759
-2.424497,7,30062.350017
-1.535313,4,30093.414265
-1.545002,4,30117.159372
-2.847374,6,30146.160167
-1.535318,4,30176.598387
-2.865734,9,30220.494442
-1.90499,6,30255.868415
-2.416592,6,30285.939542
-1.71801,5,30318.966469
-2.511786,6,30354.903678
-1.773684,5,30387.909056
-2.665762,7,30426.584168
-1.535447,4,30456.963772
-1.903693,5,30490.530958
-1.892808,6,30519.372606
-2.192547,5,30551.607336
-1.729881,5,30577.855011
-1.905022,6,30612.806336
-2.357223,7,30652.621926
-1.71787,5,30686.022101
-1.543884,4,30710.252078
-1.753003,5,30736.871385
-1.535182,4,30767.403501
-2.747413,8,30804.100606
-1.951929,5,30837.92229
-3.853467,9,30878.11672
-2.14658,6,30914.264488
-2.25424,7,30953.832497
-1.535176,4,30984.044696
-1.535312,4,31014.710379
-2.121587,6,31045.74287
-1.535314,4,31076.168534
-1.53504,4,31106.982793
-2.067285,5,31140.092832
-2.234439,8,31182.33834
-2.303991,8,31224.977235
-1.941593,5,31252.238508
-1.535176,4,31283.470188
-1.742026,5,31317.173058
-1.903556,5,31350.751446
-1.545335,4,31374.845992
-1.917681,5,31408.868136
-1.54536,4,31432.477204
-1.785495,5,31458.594204
-1.535437,4,31488.981681
-1.544998,4,31512.76326
-2.00794,7,31550.94502
-2.200566,5,31576.977203
-1.535307,4,31607.343996
-1.919506,5,31634.464162
-2.005482,5,31668.42533
-1.535311,4,31698.643316
-2.227649,6,31734.216237
-2.399494,7,31773.541332
-1.927308,5,31801.048601
-1.545465,4,31824.989257
-1.5353,4,31855.470483
-1.944803,5,31882.636957
-1.728824,5,31908.891375
-2.451153,7,31947.774056
-1.917821,5,31981.317434
-1.535432,4,32011.50241
-1.717981,5,32044.780658
-2.189923,7,32077.096835
-2.015055,6,32106.613319
-2.43009,8,32142.08762
-2.583318,7,32181.544073
-1.535168,4,32212.764466
-1.535165,4,32243.877002
-2.773091,7,32275.599469
-1.544049,4,32299.60582
-2.510607,7,32332.386025
-1.933784,5,32366.439505
-3.234289,9,32413.406717
-1.543112,4,32437.298149
-1.907429,5,32470.856377
-1.872356,6,32500.917425
-3.332765,9,32537.441697
-1.542543,4,32561.669555
-2.005035,5,32595.652016
-1.535303,4,32626.315923
-0.375419,1,32633.44754
-1.544744,4,32657.164541
-2.204309,5,32683.45569
-1.933767,5,32717.545185
-2.310373,6,32747.49994
-1.545848,4,32771.07266
-0.368667,1,32777.734838
-1.826072,5,32804.059462
-2.459903,7,32843.563549
-2.192692,5,32877.164461
-1.535297,4,32907.340998
-1.825846,5,32934.222744
-1.751683,5,32960.584392
-2.47867,7,33001.115783
-1.824421,5,33028.25509
-1.544016,4,33052.065136
-1.535168,4,33082.899276
-2.373308,7,33115.839943
-1.535295,4,33146.219371
-2.805264,7,33185.31169
-1.81338,5,33218.671762
-3.003517,8,33255.385856
-2.021486,5,33281.355439
-2.010529,5,33315.045394
-2.141435,5,33341.044486
-2.151373,6,33377.830955
-1.933475,5,33411.364348
-2.368612,6,33448.14997
-2.457908,7,33487.551532
-1.74216,5,33519.773556
-2.138386,5,33546.147798
-1.933462,5,33579.518212
-1.535292,4,33610.044285
-1.535159,4,33640.519819
-2.204689,6,33676.534951
-2.381986,6,33713.470107
-1.535307,4,33743.455271
-1.535299,4,33774.199854
-1.742008,5,33807.887187
-1.535294,4,33839.089707
-1.717993,5,33872.989257
-1.535159,4,33903.322308
-3.728411,8,33945.158682
-1.933621,5,33978.914766
-1.53542,4,34008.939471
-1.773645,5,34041.856391
-2.214023,6,34071.105954
-2.328835,6,34106.510862
-1.535294,4,34137.16372
-1.535276,4,34167.38071
-1.944835,5,34194.306022
-1.753426,5,34220.847972
-2.959058,8,34262.329812
-1.535301,4,34292.939945
-1.535155,4,34323.979455
-1.544979,4,34348.053832
-2.569551,8,34390.911336
-1.535288,4,34421.607274
-1.717844,5,34455.698584
-1.958901,6,34484.777388
-2.478686,8,34525.654478
-1.535284,4,34556.211397
-1.544975,4,34580.051308
-1.545095,4,34604.263123
-1.54512,4,34628.01995
-1.951732,5,34663.418427
-2.15134,6,34700.831199
-1.543565,4,34724.68106
-1.773635,5,34758.107049
-1.53516,4,34789.104345
-1.915997,5,34816.809333
-1.728807,5,34843.842549
-1.717986,5,34877.522282
-1.933096,5,34911.647558
-1.752556,5,34938.140424
-1.933622,5,34971.390002
-1.535284,4,35001.401279
-2.314369,7,35039.903044
-1.975974,5,35073.684344
-2.192677,5,35106.509285
-1.729866,5,35132.418268
-1.727115,5,35159.8997
-1.535297,4,35190.281942
-2.005139,5,35223.802753
-3.74921,8,35265.091888
-1.773801,5,35297.763252
-2.015904,6,35326.671461
-2.040372,6,35363.433608
-2.070091,6,35400.02113
-1.535149,4,35430.449369
-1.741828,5,35463.623382
-2.417035,6,35498.772217
-1.535159,4,35529.499222
-2.13982,5,35555.549726
-2.141609,5,35581.823191
-1.907611,5,35616.087868
-1.535156,4,35646.111233
-1.53526,4,35676.417006
-1.77348,5,35709.350017
-1.535277,4,35740.344236
-1.773477,5,35773.295902
-1.535405,4,35804.097643
-1.53528,4,35835.110756
-1.785303,5,35861.904948
-0.329957,1,35869.747605
-2.700882,7,35902.784734
-2.300689,6,35939.834192
-1.917668,5,35973.793575
-1.535412,4,36004.166914
-1.813527,5,36037.290079
-1.751486,5,36063.689833
-2.070094,6,36101.048811
-1.544181,4,36125.458812
-1.933394,5,36159.05225
-2.550092,6,36194.786779
-1.535279,4,36225.57042
-1.544955,4,36249.760392
-2.14,5,36276.07401
-3.709621,9,36322.082448
-1.544671,4,36345.516597
-1.971549,6,36381.620413
-1.535147,4,36411.457594
-1.535137,4,36441.921802
-2.623778,6,36478.285452
-2.730388,7,36518.296928
-1.53515,4,36547.849205
-1.535258,4,36577.880783
-1.907773,5,36611.550996
-2.070292,7,36643.073395
-3.133023,8,36684.991927
-1.535146,4,36715.474726
-1.544972,4,36739.603197
-1.717673,5,36773.29672
-1.543844,4,36796.516392
-2.560334,7,36828.81948
-1.535146,4,36859.724339
-2.281423,6,36889.803519
-1.543771,4,36913.632902
-1.535147,4,36944.585129
-1.535141,4,36975.484637
-1.752817,5,37002.191714
-1.824539,5,37028.29279
-2.101681,6,37057.995905
-1.535124,4,37087.964697
-1.535409,4,37118.488965
-1.718122,5,37152.490947
-1.943457,5,37179.643651
-2.005261,5,37213.005303
-1.535137,4,37242.615482
-1.535274,4,37273.322569
-1.535138,4,37304.146057
-2.145369,8,37338.96456
-1.540995,4,37369.803511
-1.540863,4,37400.808705
-1.959163,5,37434.836358
-1.940462,5,37468.707228
-1.550479,4,37492.716871
-1.541126,4,37523.386517
-1.780809,5,37556.733329
-1.549561,4,37580.97771
-2.662842,6,37616.264081
-1.761492,5,37642.488251
-1.54086,4,37673.050435
-1.924248,5,37706.754079
-1.936507,5,37734.072562
-1.725016,5,37767.772624
-2.012804,5,37802.552302
-1.550447,4,37827.009894
-2.305748,7,37865.793586
-2.226215,6,37896.420292
-1.550084,4,37920.872165
-1.74895,5,37954.83075
-1.540971,4,37985.910697
-1.550679,4,38010.442978
-1.725159,5,38044.928961
-1.540986,4,38076.114702
-1.54085,4,38106.985088
-1.550705,4,38131.291317
-1.540979,4,38161.787424
-2.826896,8,38204.059899
-1.549183,4,38227.649585
-1.540843,4,38258.141185
-1.540984,4,38288.870822
-1.725004,5,38323.186052
-1.541113,4,38353.95659
-1.541119,4,38384.246308
-1.540847,4,38415.284405
-1.540993,4,38445.567874
-1.550671,4,38469.971205
-3.193705,9,38516.397504
-1.550259,4,38539.748942
-2.012637,5,38573.731886
-1.550407,4,38597.71875
-2.252701,6,38633.968141
-1.540977,4,38665.261615
-1.540961,4,38695.871835
-1.820702,5,38729.59262
-0.278658,1,38735.492853
-1.820541,5,38768.901947
-1.540971,4,38799.764306
-1.820714,5,38832.856283
-1.540828,4,38863.672261
-1.735331,5,38890.504383
-1.540979,4,38921.316165
-1.792447,5,38948.047793
-1.540971,4,38979.149179
-1.951157,5,39006.165761
-1.541104,4,39036.696402
-1.540972,4,39066.985093
-1.550656,4,39091.586823
-2.361848,8,39133.299803
-2.252719,6,39170.119159
-1.540841,4,39201.146693
-1.550665,4,39225.316152
-1.540833,4,39256.079221
-1.550666,4,39280.452986
-1.914145,5,39314.14742
-1.748766,5,39347.376753
-1.549547,4,39371.199814
-1.540845,4,39401.423266
-2.215948,7,39440.814382
-1.983264,5,39474.578437
-1.950536,5,39501.59013
-1.735796,5,39528.649229
-1.540964,4,39559.967471
-1.541093,4,39591.50203
-2.023352,5,39618.918421
-2.017778,5,39652.058018
-1.540829,4,39682.677799
-1.540836,4,39713.070484
-2.1387,6,39743.202552
-1.540827,4,39774.10741
-1.748751,5,39807.759808
-1.940585,5,39842.049483
-1.54097,4,39872.053424
-2.023273,5,39899.134195
-1.780943,5,39932.192838
-2.012755,5,39966.273637
-2.859518,8,40007.579983
-2.887125,8,40050.608575
-2.073961,5,40084.286973
-1.541093,4,40115.357867
-1.914328,5,40149.522227
-1.540959,4,40180.489393
-2.56481,7,40212.831072
-1.540959,4,40243.747264
-1.540957,4,40274.620538
-1.550663,4,40298.517902
-1.540956,4,40329.317755
-1.759942,5,40355.985537
-1.934561,5,40383.533087
-1.724975,5,40416.854777
-2.246734,7,40449.428705
-1.548984,4,40473.962424
-1.550775,4,40497.811911
-2.012738,5,40531.802317
-2.860518,7,40572.36509
-2.074134,5,40605.518832
-1.736779,5,40632.695615
-2.102566,6,40670.030163
-1.549256,4,40693.240991
-1.780602,5,40727.043578
-2.073786,5,40760.015724
-1.540953,4,40790.843819
-3.187569,9,40834.975771
-1.54888,4,40859.128612
-1.820832,5,40892.398504
-1.869731,6,40928.953035
-2.438135,8,40972.387534
-1.724956,5,41005.683384
-1.549514,4,41029.839075
-1.550757,4,41053.690071
-1.550752,4,41078.221109
-1.540817,4,41109.384228
-1.939805,5,41144.559037
-1.792888,5,41170.701423
-1.540814,4,41201.77491
-2.463537,6,41237.868837
-1.540794,4,41268.429671
-1.550643,4,41292.816216
-1.939972,5,41327.04214
-1.724795,5,41360.668998
-2.726537,7,41399.390324
-1.540951,4,41429.651249
-2.135097,5,41463.243897
-2.212696,5,41489.020757
-1.540811,4,41520.199976
-2.298988,7,41552.845258
-1.540677,4,41584.083456
-1.54082,4,41614.397675
-1.550641,4,41637.564561
-1.541068,4,41668.29405
-1.540945,4,41699.249716
-2.199441,5,41732.085306
-1.540939,4,41762.966502
-1.956167,6,41798.855445
-2.27177,7,41837.532078
-1.540805,4,41868.467265
-1.550651,4,41892.645323
-1.550752,4,41916.766323
-1.540801,4,41947.727135
-1.832963,5,41974.265891
-1.993283,5,42001.102052
-1.924365,5,42035.183897
-1.540797,4,42065.708386
-1.541066,4,42096.423674
-2.199641,6,42126.829764
-1.74889,5,42159.845299
-1.7585,5,42186.763425
-2.436471,6,42216.083304
-1.540805,4,42246.768925
-1.940697,5,42280.724235
-2.625444,7,42313.422406
-1.55109,4,42337.103018
-1.900843,6,42365.91123
-1.920307,5,42392.702208
-1.540801,4,42423.585727
-1.540798,4,42453.73508
-1.55062,4,42477.983579
-1.792595,5,42504.736547
-1.549605,4,42528.712508
-1.951266,5,42556.297837
-1.910192,5,42590.806951
-1.936456,5,42618.591446
-1.724924,5,42652.35503
-1.72478,5,42686.217999
-1.540929,4,42716.588044
-1.540808,4,42746.771348
-1.540799,4,42777.162219
-1.541059,4,42807.863093
-1.72494,5,42841.808075
-1.540776,4,42871.61353
-1.541054,4,42902.85989
-2.31282,6,42939.871621
-1.956328,6,42975.773621
-1.540792,4,43006.783665
-2.030124,5,43033.351502
-1.540657,4,43063.987876
-1.541053,4,43094.433072
-1.540655,4,43125.173452
-2.135085,5,43158.071432
-1.541058,4,43188.847282
-1.759886,5,43215.791285
-1.540924,4,43246.568929
