#{"t_start": 1552681092.3683267, "env_id": "Baxter-v0"}
r,l,t
-11.229174,23,70050.042419
-7.08749,17,70232.931266
-5.779472,18,70416.986988
-8.642419,33,70712.33016
-5.720497,15,70869.287775
-10.528104,25,71096.582022
-6.947534,27,71348.767306
-5.089133,17,71514.865777
-8.947252,19,71716.228163
-6.380959,25,71960.76101
-4.75598,12,72107.317838
