#{"t_start": 1552173659.5318956, "env_id": "Baxter-v0"}
r,l,t
-1.562461,4,23056.452268
-1.562422,4,23087.193021
-1.562638,4,23118.406255
-1.562613,4,23149.168188
-1.562429,4,23181.5101
-1.570425,4,23205.644525
-1.562641,4,23237.340562
-1.562422,4,23268.816778
-1.56264,4,23300.257094
-1.562532,4,23331.333712
-1.562633,4,23363.069296
-1.570424,4,23387.734398
-1.562518,4,23418.84816
-0.388377,1,23426.168909
-1.570871,4,23450.57506
-1.562437,4,23481.862678
-1.562324,4,23513.079424
-1.570401,4,23536.747728
-1.562532,4,23571.48333
-1.562436,4,23603.479351
-1.562448,4,23634.425312
-1.570442,4,23658.804145
-1.570594,4,23683.380733
-1.570597,4,23707.444016
-1.562543,4,23738.650063
-1.57044,4,23763.23893
-1.562517,4,23793.981958
-1.57045,4,23817.903007
-1.885074,5,23851.845203
-1.570218,4,23876.219907
-1.562647,4,23907.013163
-1.562547,4,23938.733956
-1.570443,4,23963.105139
-1.570591,4,23987.454558
-2.13893,5,24021.378032
-1.571672,4,24046.13489
-1.562578,4,24077.588213
-1.562561,4,24109.814773
-1.562453,4,24141.01559
-1.562663,4,24172.04865
-1.562557,4,24203.674194
-1.562459,4,24234.929809
-1.57056,4,24258.416567
-1.562561,4,24289.81687
-1.570467,4,24314.076487
-1.570612,4,24338.937811
-1.570623,4,24363.326642
-1.562688,4,24394.802447
-1.562552,4,24425.934968
-1.895316,5,24453.441762
-1.562567,4,24485.105157
-2.207733,5,24511.912666
-1.562594,4,24542.518616
-1.56247,4,24573.896762
-1.570455,4,24598.396228
-1.56255,4,24629.249437
-1.562473,4,24660.344106
-1.562697,4,24690.888657
-1.562589,4,24721.769292
-1.562584,4,24752.99464
-1.570491,4,24777.733749
-1.56269,4,24809.426528
-1.562483,4,24840.392324
-1.570509,4,24864.85994
-1.57063,4,24888.795268
-1.57062,4,24913.401985
-1.562593,4,24945.184716
-1.570475,4,24969.244503
-1.56248,4,25001.053621
-1.562691,4,25032.282075
-1.562581,4,25063.573792
-1.57048,4,25088.259275
-1.570635,4,25112.55256
-1.562485,4,25143.845197
-1.562589,4,25174.734593
-1.570502,4,25198.938668
-1.562701,4,25230.082563
-1.562603,4,25261.760143
-1.562682,4,25292.438661
-1.562496,4,25323.417881
-1.570508,4,25348.128596
-1.562606,4,25379.28818
-1.562704,4,25410.947271
-1.570497,4,25434.976158
-1.562597,4,25466.831495
-1.562498,4,25497.974704
-1.57051,4,25522.810929
-1.562726,4,25553.96131
-1.57049,4,25578.57309
-1.562494,4,25609.421027
-1.562503,4,25639.838109
-1.570519,4,25664.018077
-1.562622,4,25693.698451
-1.562613,4,25725.242649
-1.562513,4,25756.246699
-1.562511,4,25787.460526
-1.570505,4,25811.183359
-1.562609,4,25842.065524
-1.570508,4,25866.536912
-1.570657,4,25890.490375
-1.562628,4,25921.300441
-1.562636,4,25952.700106
-1.570518,4,25977.299581
-1.562621,4,26008.640449
-1.570503,4,26032.728311
-1.562621,4,26063.884513
-1.570637,4,26088.067796
-1.562715,4,26119.170139
-1.570499,4,26143.69757
-1.570662,4,26168.529537
-1.562606,4,26199.472365
-1.562617,4,26230.678141
-1.862698,5,26264.52903
-1.569549,4,26288.432427
-1.562623,4,26319.562699
-1.786681,5,26354.3733
-1.562513,4,26385.738736
-1.570511,4,26410.379038
-1.570659,4,26435.205172
-1.570734,4,26459.471339
-1.562609,4,26490.08112
-1.57052,4,26514.598607
-1.570659,4,26538.464527
-1.570669,4,26562.908236
-1.570679,4,26587.156327
-1.570848,4,26610.627476
