#{"t_start": 1554135620.1839821, "env_id": "Baxter-v0"}
r,l,t
-2.169747,7,19090.663282
-3.781148,10,19127.749761
-3.160508,8,19160.731499
-3.515157,14,19208.435698
-3.270567,12,19255.690106
-4.435815,11,19302.677915
-1.779701,5,19333.542195
-2.394024,7,19362.840552
-2.846564,7,19398.516726
-3.250621,9,19438.968157
-2.187105,7,19474.734926
-2.756812,8,19507.094025
-2.954096,9,19541.478269
-3.186485,9,19583.056309
-2.935516,9,19625.140168
-2.636022,11,19671.060639
-3.085688,9,19707.033654
-2.791568,8,19738.892587
-2.887082,10,19777.85658
-3.452831,10,19816.873451
-3.827202,9,19852.809479
-3.166351,13,19905.819658
-1.75325,5,19930.829129
-2.1112,6,19966.129129
-2.111463,6,20002.018594
-3.028482,8,20042.081063
-3.677546,11,20091.202812
-2.28044,8,20128.923915
-2.128205,7,20169.768214
-2.371175,7,20210.024465
-3.896063,9,20257.633842
-3.009596,8,20301.917575
-3.459777,10,20344.316043
-3.212937,8,20377.72296
-4.051409,9,20419.366779
-1.973375,5,20449.952235
-2.541757,7,20485.329331
-2.850413,8,20517.802598
-2.284987,7,20554.403693
-2.975718,11,20595.510624
-3.383673,9,20629.984253
-2.96974,10,20674.327424
-3.956788,10,20712.973555
-3.105511,9,20754.456954
-4.374928,13,20805.049971
-3.658035,12,20850.82996
-3.433556,9,20892.931809
-2.421948,7,20930.256911
-2.852173,7,20961.449461
-2.619886,8,20993.635214
-4.105137,10,21031.839575
-1.736303,5,21062.711731
-2.767953,8,21101.634308
-1.517454,4,21129.6069
-3.141794,9,21170.960672
-3.148218,8,21210.219654
-2.163262,7,21240.241679
-2.603991,10,21285.078383
-2.242901,7,21323.863727
-2.361246,7,21361.974953
-1.814241,5,21392.983565
-2.43412,7,21430.732849
-2.19913,7,21467.057847
-3.748254,10,21505.648143
-2.787576,7,21542.290306
-2.1329,6,21576.58944
-4.736117,11,21623.660723
-3.498342,8,21662.804664
-3.79362,9,21698.706537
-3.075951,9,21732.905507
-2.4706,9,21774.897944
-3.634136,11,21818.733878
-2.751232,10,21857.987767
-2.015078,6,21890.904147
-1.987629,6,21917.191569
-2.145918,7,21946.409607
-2.308456,6,21974.611586
-2.412688,7,22010.466411
-2.649727,6,22037.417114
-3.79817,10,22082.467004
-2.393244,6,22116.158464
-2.670567,10,22159.073436
-2.730878,8,22196.862029
-2.007803,6,22223.075141
-2.568561,7,22259.541001
-3.416866,8,22295.774823
-2.013255,5,22320.2987
-3.259236,9,22353.741312
-2.135659,6,22385.550416
-3.92476,10,22426.516747
-1.770036,5,22455.565464
-2.656618,7,22485.592458
-2.460025,7,22520.657719
-3.321773,8,22557.262041
-3.912623,10,22599.226234
-2.483176,8,22630.462579
-2.669559,8,22662.906671
-2.879297,7,22694.80309
-2.461758,8,22725.904072
-2.322324,6,22759.631287
-1.753406,5,22789.814874
-3.492826,9,22824.042756
-1.833835,5,22855.446093
-3.341031,10,22898.807003
-2.750347,7,22934.353475
-3.459314,8,22966.28426
-2.599661,6,22999.055726
-2.52869,8,23038.67286
-1.537797,4,23060.932835
-2.566312,7,23097.069367
-2.816688,8,23135.035756
-2.135776,6,23168.301901
-1.83164,5,23198.2414
-2.160782,7,23227.930489
-2.444692,7,23263.167946
-2.061963,6,23289.969289
-3.186033,8,23323.276152
