#{"t_start": 1554322093.6963854, "env_id": "Baxter-v0"}
r,l,t
-3.432626,14,25283.464626
-5.203907,15,25344.053814
-5.460911,14,25404.411079
-4.046381,14,25453.213211
-4.498059,14,25509.339447
-6.194881,14,25564.660561
-4.276435,17,25628.864544
-4.910747,14,25677.313982
-4.817548,14,25731.049673
-3.552575,14,25789.609816
-3.068282,13,25845.745417
-6.55528,15,25900.45235
-4.683403,15,25961.152711
-3.186387,13,26008.478402
-5.085967,14,26061.80915
-4.349779,15,26113.567952
-3.726541,14,26170.733122
-5.173446,16,26222.372823
-4.45734,15,26279.685291
-4.675343,16,26338.228085
-4.029312,14,26389.127604
-4.747612,16,26450.099355
-5.109791,16,26512.523375
-4.569546,13,26567.149362
-3.720976,13,26620.259151
-3.824713,14,26670.760629
-3.808487,13,26724.693358
-3.481651,13,26771.041814
-4.277014,14,26823.481665
-3.327149,13,26871.094923
-3.946373,14,26921.118205
-5.207963,15,26982.712732
-3.53946,13,27028.683856
-4.792305,13,27083.279226
-3.339275,13,27137.382032
-3.911136,13,27184.396813
-4.075132,11,27227.091148
-4.215674,17,27293.109018
-3.955493,13,27346.518897
-4.327174,15,27398.300697
-4.171656,14,27450.756603
-4.650491,13,27498.702945
-4.631203,13,27551.623835
-3.268776,14,27604.529631
-3.423634,14,27662.749905
-4.266657,14,27716.368039
-4.074128,13,27764.377399
-3.375474,14,27815.171746
-3.370636,12,27868.125828
-3.772174,13,27922.884158
-3.876019,13,27978.575579
-4.275402,14,28034.308194
-5.118211,16,28089.221354
-3.332079,12,28139.917924
-4.161913,13,28186.426459
-3.955032,15,28248.125167
-3.975552,13,28302.163036
-6.088668,16,28360.201209
-3.685751,14,28415.894412
-3.814767,12,28466.577718
-4.766516,15,28526.349061
-3.838046,13,28573.02936
-3.922133,14,28630.570283
-3.565589,13,28677.99562
-3.750772,15,28733.665575
-3.150052,13,28784.273283
-4.432944,14,28834.2722
-3.183389,12,28885.726872
-4.788487,14,28939.720127
-3.295832,13,28996.617644
-3.876192,14,29053.754824
-3.415814,12,29096.681714
-3.208736,11,29144.042293
-3.524577,11,29186.637945
-4.678955,17,29241.076503
-3.865288,14,29294.849626
-4.002645,14,29344.482585
-3.525309,12,29389.041431
-5.15341,13,29434.259755
-3.683515,14,29489.22839
-3.553186,14,29545.370322
-3.555714,12,29591.896045
-3.927261,15,29651.715089
-3.38641,12,29698.649777
-3.696445,13,29745.994711
-3.037105,10,29793.371594
-4.00446,12,29843.979437
-3.698297,13,29896.888385
-3.373222,14,29953.97389
-3.866434,13,30006.90815
-3.430735,12,30053.507497
-4.712439,15,30112.932646
-4.087028,13,30162.231724
-3.592981,13,30217.032524
-3.907793,12,30263.560406
-4.855754,14,30323.224276
-5.953693,15,30379.201831
-4.100161,11,30427.434254
-4.037416,14,30481.84806
-4.054478,12,30525.044877
-3.495235,11,30570.36044
-4.885637,13,30623.979217
-3.840248,12,30675.359854
-3.451425,13,30728.317297
-3.850329,14,30784.002439
-3.370231,12,30834.590502
-3.821236,14,30885.384695
-3.971964,13,30933.667586
-4.238094,13,30987.459929
-3.515646,11,31031.833917
-3.570922,13,31078.150344
-4.428975,16,31132.95079
-4.595055,15,31190.379169
-4.244287,12,31242.657551
-3.196893,10,31290.288036
-3.888096,13,31345.521681
-3.563219,11,31392.949043
-3.20953,11,31435.751565
