#{"t_start": 1554735917.6554792, "env_id": "Baxter-v0"}
r,l,t
-1.657666,4,23609.350001
-1.657786,4,23647.48257
-1.66747,4,23677.102134
-1.657641,4,23715.270697
-2.065446,5,23758.261749
-1.657653,4,23795.459002
-1.657787,4,23834.908192
-2.551081,6,23881.424181
-1.657645,4,23920.552434
-2.079284,5,23962.545965
-0.398845,1,23971.995547
-1.904939,5,24005.590389
-1.657505,4,24044.103435
-1.657759,4,24082.770599
-1.667466,4,24112.646761
-1.92627,5,24156.102446
-1.65738,4,24196.116596
-2.057558,5,24238.616987
-1.65768,4,24277.054805
-2.087709,5,24319.706986
-1.657809,4,24358.979523
-1.65755,4,24397.160875
-2.226904,6,24444.442217
-1.657793,4,24483.694113
-2.054876,5,24526.332853
-1.657648,4,24563.87851
-1.657913,4,24602.764734
-1.657648,4,24640.977374
-1.65764,4,24678.665406
-2.087499,5,24720.334217
-1.667249,4,24750.083838
-2.079449,5,24793.972477
-1.65749,4,24833.063923
-1.65775,4,24871.123997
-1.657693,4,24909.492473
-0.406552,1,24919.219657
-1.65756,4,24958.216396
-1.657558,4,24997.708009
-1.967084,5,25041.08115
-1.666604,4,25070.702166
-1.926491,5,25112.662492
-1.657807,4,25151.310544
-0.406824,1,25161.414174
-1.657536,4,25200.323538
-0.406481,1,25209.126466
-1.657679,4,25247.147166
-2.057402,5,25291.024112
-0.399005,1,25301.052482
-1.657646,4,25342.025083
-1.657788,4,25381.326866
-1.657639,4,25421.375093
-0.406667,1,25431.430254
-1.667199,4,25462.715768
-1.6575,4,25501.378199
-1.657494,4,25540.480581
-1.657633,4,25581.073002
-1.667464,4,25611.182339
-1.657616,4,25649.606236
-1.667465,4,25680.313396
-1.657474,4,25719.872149
-1.657472,4,25759.021942
-1.657597,4,25797.805953
-0.406494,1,25807.63193
-0.406897,1,25818.181213
-1.967002,5,25861.15898
-1.657614,4,25899.755291
-1.657614,4,25937.946897
-2.297891,6,25984.975635
-1.657736,4,26024.026484
-1.6576,4,26063.088045
-1.966803,5,26105.976172
-1.657462,4,26147.605709
-1.657843,4,26187.618789
-1.667419,4,26217.390356
-1.657587,4,26257.045509
-1.66738,4,26287.651858
-1.657573,4,26326.008266
-1.657435,4,26366.188005
-1.657569,4,26404.165148
-1.657295,4,26443.577959
-2.164036,5,26485.101149
-1.657548,4,26525.190059
-1.657413,4,26564.883466
-1.657689,4,26603.844387
-1.657404,4,26643.174232
-1.657664,4,26681.95893
-1.657542,4,26720.192245
-1.657394,4,26758.130423
-1.657523,4,26797.443883
-1.926458,5,26838.917144
-1.666241,4,26870.368782
-2.054705,5,26913.894311
-1.657644,4,26953.933477
-1.667289,4,26985.61277
-1.657369,4,27025.317343
-2.078989,5,27069.614552
-1.657367,4,27107.977663
-1.657497,4,27147.851303
-1.657355,4,27187.933394
-1.657353,4,27228.106536
-1.657352,4,27268.50654
-1.657343,4,27308.612264
-1.657331,4,27348.609053
-0.406329,1,27358.770524
-1.6576,4,27397.823467
-2.157978,5,27442.038471
-1.657452,4,27481.45695
-1.657454,4,27520.201811
-1.657322,4,27559.205956
-1.657453,4,27598.033688
-1.657584,4,27636.052204
-1.657579,4,27675.398328
-1.657444,4,27714.802919
-1.657304,4,27754.944905
-1.657426,4,27794.940869
-1.65743,4,27832.77466
-2.069345,5,27868.497909
-1.657419,4,27906.997945
-1.657427,4,27945.661378
-2.343388,5,27988.003353
-2.087212,5,28031.952233
-1.667005,4,28062.516257
-1.657285,4,28103.431508
-1.657419,4,28143.676671
-1.657545,4,28183.543279
-1.657407,4,28222.007458
-0.406553,1,28231.675581
-1.657281,4,28270.445349
-0.406407,1,28280.188444
-2.105865,5,28322.963909
-1.657357,4,28361.328578
-1.66733,4,28391.678334
-0.409159,1,28401.354193
-1.657476,4,28439.815555
-2.054838,5,28484.127368
-1.657469,4,28523.54851
-1.657602,4,28562.999269
-1.657593,4,28603.218472
-1.657459,4,28643.316437
-1.657459,4,28683.050457
-0.406706,1,28692.256093
-1.657581,4,28732.866773
-1.657319,4,28772.103055
-1.657574,4,28812.365959
-1.657303,4,28853.415114
-0.406536,1,28863.066819
-1.657577,4,28903.267895
-1.657459,4,28942.479927
-0.406567,1,28951.756378
-1.65744,4,28990.919577
-1.667208,4,29020.938974
-1.657454,4,29060.033818
-1.657302,4,29099.449276
-1.657301,4,29139.437833
-1.657292,4,29180.22389
-0.40654,1,29190.72987
-1.657558,4,29231.058192
-0.406617,1,29241.112123
-1.666997,4,29271.423038
-1.657276,4,29311.062334
-1.66723,4,29341.60491
-2.16368,5,29385.111397
-1.657396,4,29423.905609
-0.406553,1,29433.517385
-1.657261,4,29471.685531
-1.66721,4,29502.030181
-1.657397,4,29542.711076
-1.657396,4,29582.39826
-0.40646,1,29592.008557
-1.657251,4,29631.279688
-1.65737,4,29670.577258
-1.657379,4,29709.888916
-1.657381,4,29748.982213
-1.657919,4,29788.00661
-1.657794,4,29827.142248
-0.406513,1,29837.098441
-1.657922,4,29878.106685
-1.657785,4,29917.80161
