#{"t_start": 1554576078.382544, "env_id": "Baxter-v0"}
r,l,t
-1.632894,4,17903.565192
-1.623985,4,17933.717062
-1.623831,4,17963.708367
-1.623816,4,17994.105492
-1.623784,4,18023.574567
-1.632791,4,18047.335951
-1.632861,4,18070.530993
-1.632861,4,18094.42865
-1.623803,4,18125.255837
-1.623672,4,18155.321223
-1.623879,4,18186.040713
-1.845165,5,18219.709434
-1.631564,4,18243.618217
-2.115106,5,18277.007255
-1.633762,4,18300.710705
-1.623482,4,18330.669533
-1.62354,4,18360.427847
-1.623548,4,18390.23534
-1.632445,4,18413.638484
-1.617358,4,18444.379934
-1.61723,4,18474.389208
-1.617429,4,18505.10548
-1.626117,4,18528.40196
-1.626217,4,18551.670025
-1.626192,4,18574.974532
-1.626082,4,18598.316925
-1.617217,4,18628.81122
-1.925249,5,18661.163646
-1.617177,4,18691.881198
-1.617141,4,18722.257804
-1.617019,4,18751.633645
-1.616913,4,18782.084778
-1.625822,4,18805.51761
-1.616913,4,18835.445315
-1.62582,4,18859.472775
-1.616995,4,18888.939563
-1.616891,4,18919.508548
-1.625829,4,18943.342269
-1.61723,4,18973.840042
-2.214492,5,19006.05227
-1.614538,4,19036.035845
-1.62338,4,19059.888042
-1.61452,4,19089.618603
-1.623339,4,19113.500112
-1.61446,4,19143.548315
-1.614446,4,19174.345876
-1.623186,4,19198.139601
-1.614558,4,19227.664931
-1.623187,4,19251.640545
-1.623317,4,19275.489457
-2.27267,5,19308.030013
-1.614301,4,19338.315717
-1.614295,4,19369.004848
-1.623203,4,19392.337006
-1.614531,4,19421.500283
-1.614404,4,19451.796689
-1.623149,4,19475.432634
-1.614283,4,19505.773295
-1.614497,4,19535.636824
-1.614268,4,19566.158695
-1.623136,4,19590.010401
-1.922272,5,19622.7882
-1.614361,4,19652.960954
-1.614361,4,19683.534301
-1.614358,4,19713.403814
-1.614236,4,19744.183994
-1.614334,4,19774.254935
-1.614202,4,19804.979311
-1.623017,4,19828.496824
-1.623174,4,19851.624682
-1.61429,4,19882.515975
-1.614392,4,19912.647997
-1.623022,4,19937.005221
-1.614147,4,19967.861645
-1.622514,4,19991.32846
-1.61229,4,20021.355852
-1.621086,4,20045.652556
-1.612463,4,20075.432459
-1.612353,4,20105.553898
-1.612225,4,20135.616261
-1.61221,4,20165.951362
-1.62097,4,20189.17621
-1.612374,4,20219.802912
-1.612115,4,20249.805614
-1.612116,4,20279.698703
-2.21937,5,20306.21046
-1.612071,4,20336.569744
-1.959682,5,20369.88328
-1.620464,4,20392.977749
-1.610645,4,20423.035314
-1.610748,4,20453.342027
-1.610744,4,20483.214617
-1.619379,4,20506.940135
-1.610729,4,20536.86444
-1.61938,4,20560.357971
-1.619491,4,20583.367564
-1.619486,4,20606.957221
-1.610818,4,20637.692234
-1.619352,4,20661.516715
-1.610694,4,20691.713924
-1.619384,4,20714.776957
-1.609545,4,20744.069773
-1.609754,4,20774.328497
-1.609512,4,20804.542886
-1.609597,4,20834.662507
-1.618185,4,20858.077013
-1.609443,4,20888.120949
-1.609551,4,20919.2472
-1.609428,4,20949.376513
-1.609404,4,20979.704181
-1.608816,4,21010.179389
-1.608702,4,21038.816188
-1.608867,4,21065.850961
-1.608922,4,21092.34241
-1.608869,4,21119.766489
-1.617597,4,21140.874168
-1.609096,4,21168.543179
-1.617692,4,21192.101708
-1.617761,4,21214.448561
-1.608995,4,21243.995758
-1.617684,4,21265.941172
-1.61782,4,21287.949481
-1.609199,4,21315.506858
-1.609151,4,21342.632833
-1.609305,4,21371.892209
-1.609438,4,21399.213796
-1.609414,4,21426.628176
-1.618094,4,21447.339297
-1.609411,4,21474.722358
-1.609464,4,21502.194418
-1.609667,4,21529.793766
-1.609765,4,21559.443373
-1.618209,4,21581.75475
-1.609703,4,21610.005958
-1.6095,4,21638.446963
-1.609561,4,21666.030247
-1.618278,4,21686.995279
-1.609799,4,21714.01964
-1.618399,4,21734.862427
-1.609924,4,21762.614067
-1.609985,4,21789.84522
-1.610163,4,21817.036953
-1.610122,4,21844.740939
-1.618749,4,21866.352298
-1.61021,4,21894.895497
-1.610382,4,21922.594679
-1.610363,4,21949.748307
-1.610418,4,21976.97804
-1.619029,4,21998.475716
-1.610654,4,22025.59499
-1.61917,4,22047.016996
-1.610655,4,22074.716381
-1.610831,4,22102.722493
-1.610897,4,22130.490658
-1.610856,4,22158.31775
-1.610928,4,22185.641376
-1.610871,4,22212.850223
-1.611175,4,22239.598407
-1.611009,4,22267.181075
-1.619738,4,22288.79223
-1.61991,4,22310.307541
-1.611078,4,22337.822719
-1.619895,4,22359.327852
-1.620086,4,22380.622341
-1.620136,4,22402.477459
-1.857372,5,22431.877961
-1.611473,4,22459.354855
-1.62019,4,22480.667713
-1.611706,4,22507.818561
-1.620357,4,22528.962243
-1.611712,4,22556.094613
-1.611781,4,22583.476103
-1.611958,4,22610.517586
-1.620576,4,22631.895485
-1.620739,4,22652.776435
-1.612008,4,22679.50546
-1.620686,4,22700.360604
-1.612245,4,22727.785284
-0.397243,1,22734.159261
-1.612326,4,22761.219099
-1.620927,4,22782.233247
-1.612336,4,22809.520832
-1.621068,4,22830.605076
-1.612579,4,22857.929486
-1.612627,4,22885.309811
-1.621256,4,22906.973859
-1.612752,4,22933.931491
-1.612697,4,22961.168158
-1.621426,4,22982.637587
-1.621623,4,23003.987649
-1.612991,4,23031.313851
-1.613046,4,23058.946701
-1.613118,4,23085.966525
-1.621773,4,23106.933557
-1.613118,4,23134.587446
-1.621846,4,23156.152934
-1.622028,4,23177.097103
-1.613518,4,23204.639569
-1.613587,4,23231.897074
-1.622091,4,23253.338905
-1.869439,5,23277.394583
-1.613536,4,23305.139663
-1.613704,4,23332.50658
-1.613788,4,23360.558575
-1.622395,4,23381.822441
-1.613791,4,23408.759215
-1.622513,4,23429.824611
-1.613903,4,23457.496893
-1.622645,4,23479.267222
-1.614127,4,23506.869509
-1.614096,4,23534.200295
-1.953975,5,23564.43732
-1.622817,4,23586.224748
-1.614287,4,23614.074638
-1.614469,4,23641.274604
-1.614422,4,23669.002691
-1.614492,4,23696.141696
-1.614658,4,23723.526505
-1.614837,4,23750.795595
-1.623364,4,23772.407603
-1.614725,4,23800.224852
-1.614802,4,23827.997078
-1.614971,4,23855.637116
-1.615037,4,23882.682429
-1.615129,4,23910.20624
-1.623754,4,23931.101966
-1.615227,4,23958.054437
-1.615404,4,23985.0484
-1.61538,4,24012.757855
-1.623953,4,24034.052024
-1.61549,4,24061.702363
-1.615443,4,24089.764779
-1.615739,4,24116.999137
-1.61579,4,24144.537333
-1.615749,4,24171.04115
-1.624362,4,24193.348892
-1.624552,4,24214.388649
-1.615815,4,24241.735121
-1.624556,4,24263.03818
-1.624725,4,24284.650758
-1.624764,4,24306.400288
-1.616038,4,24333.876394
-1.616204,4,24361.348882
-1.616291,4,24388.840302
-1.616459,4,24416.063977
-1.624977,4,24437.313347
-1.625124,4,24458.411714
-1.616406,4,24486.097912
-1.616588,4,24513.795245
-1.62521,4,24535.567432
-1.62538,4,24556.809115
-1.616766,4,24584.027244
-1.616814,4,24611.190608
-1.625447,4,24632.642102
-1.61692,4,24659.863833
-1.625555,4,24681.25367
-1.617179,4,24708.607586
-1.616902,4,24735.706344
-1.617185,4,24762.967536
-1.617129,4,24789.623803
-1.617199,4,24816.961206
-1.625955,4,24838.698898
-1.617666,4,24866.208315
-1.626081,4,24887.652775
-1.617548,4,24915.140613
-1.626202,4,24936.859799
-1.61768,4,24963.587455
-1.626338,4,24984.517753
-1.617807,4,25011.159262
-1.617867,4,25038.557386
-1.617917,4,25065.385464
-1.618109,4,25092.816256
-1.618177,4,25119.919358
-1.626688,4,25141.481099
-1.626841,4,25163.387703
-1.618227,4,25190.934507
-1.61841,4,25218.351291
-1.618233,4,25245.383537
-1.618314,4,25272.896626
-1.618478,4,25300.322212
-1.618436,4,25327.156123
-1.618617,4,25354.342657
-1.627246,4,25375.743591
-1.618629,4,25403.272386
-1.618696,4,25430.723831
-1.627448,4,25452.286861
-1.618926,4,25479.559334
-1.618878,4,25506.497196
-1.627609,4,25528.314931
-1.965549,5,25558.456977
-1.619305,4,25585.838903
-1.619135,4,25612.92841
-1.619298,4,25639.786064
-1.627934,4,25661.420602
-1.619552,4,25688.53382
-1.619612,4,25715.8752
-1.619577,4,25743.386963
-1.619507,4,25770.693331
-1.619591,4,25797.548236
-1.628329,4,25819.407702
-1.619813,4,25846.756274
-1.619768,4,25874.026182
-1.619949,4,25901.364343
-1.619905,4,25928.542323
-1.619967,4,25955.60896
-1.620047,4,25982.611319
-1.620097,4,26009.323222
-1.620164,4,26036.580075
-1.620349,4,26063.997886
-1.62028,4,26091.701481
-1.620553,4,26118.839808
-1.620511,4,26146.31159
-1.620583,4,26173.55695
-1.620655,4,26200.913366
-1.62061,4,26228.316911
-1.620792,4,26255.708587
-1.629416,4,26276.879889
-1.629621,4,26298.131036
-1.620951,4,26325.922409
-1.621123,4,26353.388611
-1.629647,4,26375.185883
-1.629821,4,26396.878294
-1.621185,4,26424.178095
-1.621241,4,26451.656038
-1.621315,4,26479.581108
-1.629969,4,26501.151567
-1.621325,4,26528.778323
-1.621408,4,26556.557977
-1.62167,4,26583.686503
-1.621638,4,26610.407259
-2.06997,5,26640.321686
-1.621776,4,26668.630756
-1.621834,4,26695.135229
-1.630488,4,26717.019574
-2.27917,5,26745.869704
-1.622044,4,26772.966882
-1.6221,4,26799.5022
-1.622167,4,26826.623552
-1.630809,4,26848.197795
-1.622291,4,26875.58113
-1.63091,4,26896.864749
-1.622305,4,26924.549258
-0.399546,1,26931.608374
-1.622613,4,26959.389767
-1.631138,4,26980.868527
-1.631364,4,27001.656558
-1.622683,4,27028.911545
-1.622626,4,27056.635739
-1.622567,4,27084.376004
-1.622851,4,27112.26921
-1.622929,4,27139.584044
-1.622903,4,27166.683019
-1.631636,4,27188.114161
-1.63182,4,27210.079264
-1.631868,4,27231.92131
-1.623245,4,27259.268197
-1.631869,4,27280.966564
-1.623344,4,27307.912698
-1.623427,4,27335.311635
-1.623493,4,27362.061977
-1.623558,4,27389.553316
-1.632209,4,27411.197442
-1.623673,4,27438.602052
-1.623857,4,27466.876006
-1.623815,4,27494.700713
-1.623778,4,27522.467194
-1.623826,4,27549.751779
-1.623899,4,27577.239514
-1.624193,4,27605.117097
-1.624057,4,27632.479198
-1.632819,4,27653.89525
-1.624171,4,27681.770852
-1.624229,4,27709.317616
-1.632982,4,27730.773669
-1.624466,4,27757.38538
-1.633104,4,27778.763802
-1.624691,4,27806.194074
-1.63324,4,27827.915642
-1.633418,4,27849.245425
-1.624651,4,27876.728236
-1.624728,4,27904.066761
-1.624904,4,27930.791589
-1.62498,4,27957.613798
-1.633623,4,27978.34445
-1.625092,4,28005.525564
-1.625156,4,28032.921624
-1.625348,4,28060.23773
-1.625192,4,28087.215608
-1.625236,4,28114.500263
-1.634005,4,28135.736044
-1.625472,4,28162.930551
-1.625445,4,28190.406648
-1.625785,4,28217.920444
-1.625633,4,28245.132639
-1.625704,4,28271.92363
-1.625868,4,28299.179889
-1.625948,4,28326.39911
-1.634596,4,28347.740188
-1.625957,4,28375.186632
-1.626125,4,28401.753463
-1.626203,4,28429.089867
-1.626259,4,28456.304411
-1.626332,4,28482.947028
-1.626408,4,28510.225826
-1.626457,4,28537.225034
-1.626433,4,28564.203482
-1.63518,4,28585.150408
-1.626537,4,28612.439558
-1.626717,4,28639.718063
-1.626676,4,28666.405336
-1.635432,4,28687.554422
-1.627132,4,28714.787622
-1.62709,4,28742.233988
-1.63564,4,28763.621451
-1.627101,4,28790.303092
-1.635757,4,28811.778232
-1.635933,4,28833.524393
-1.627279,4,28860.549126
-1.627452,4,28887.4785
-0.401035,1,28893.842528
-1.627529,4,28920.608554
-1.627376,4,28947.522099
-1.636132,4,28968.823368
-1.636301,4,28989.98113
-1.627559,4,29017.494594
-1.636325,4,29039.050065
-1.627775,4,29066.497284
-1.627867,4,29093.412647
-1.627807,4,29120.72462
-1.627874,4,29147.535966
-1.628069,4,29174.204087
-1.636689,4,29195.350352
-1.628169,4,29222.845632
-1.636826,4,29244.303355
-1.628422,4,29271.223641
-1.628248,4,29298.170965
-1.637007,4,29319.553708
-1.628377,4,29347.017553
-1.628442,4,29374.145112
-1.637206,4,29394.854887
-1.628666,4,29422.225396
-1.628733,4,29449.364736
-1.628798,4,29476.944017
-1.628883,4,29503.858099
-1.629053,4,29531.057529
-1.628893,4,29558.533403
-1.629069,4,29585.257518
-1.62903,4,29612.02909
-1.637797,4,29632.640822
-1.629136,4,29659.55192
-1.629095,4,29686.265854
-1.629497,4,29712.859109
-1.63804,4,29733.654399
-1.629507,4,29760.362409
-1.629687,4,29787.319724
-1.629636,4,29813.525203
-1.62972,4,29839.584204
-1.638363,4,29860.853971
-0.404523,1,29867.696221
-1.629853,4,29894.188323
-1.629911,4,29921.472759
-1.629862,4,29949.417437
-1.638629,4,29970.679405
-1.630093,4,29997.911913
-1.638741,4,30019.643505
-1.630211,4,30046.986739
-1.638873,4,30067.418942
-1.639046,4,30088.310863
-1.639104,4,30109.375429
-1.639137,4,30130.485707
-0.404727,1,30137.469668
-1.639249,4,30158.698908
-1.639255,4,30179.451663
-1.630612,4,30206.549466
-1.630685,4,30233.256003
-1.630864,4,30260.239138
-1.639385,4,30281.326128
-1.630887,4,30308.835159
-1.630828,4,30335.535006
-1.63101,4,30362.984176
-1.975808,5,30392.829498
-1.63116,4,30419.527869
-1.639821,4,30440.802387
-1.63127,4,30467.453328
-1.639946,4,30488.137507
-1.64012,4,30508.874163
-1.63144,4,30535.743129
-1.631518,4,30562.055234
-1.631582,4,30588.855424
-1.631519,4,30616.041886
-1.631605,4,30643.260447
-1.631765,4,30670.565865
-1.640434,4,30692.026517
-1.6406,4,30713.949366
-1.632064,4,30741.138933
-1.640601,4,30762.275548
-1.632061,4,30788.945437
-1.632129,4,30815.980373
-1.640791,4,30837.387411
-1.632244,4,30864.063305
-1.632539,4,30890.549747
-1.632265,4,30916.829603
-1.641035,4,30937.277675
-1.632386,4,30964.329978
-1.632577,4,30990.504595
-1.641224,4,31011.220285
-1.641388,4,31032.199742
-1.632731,4,31058.971861
-1.641393,4,31080.067265
-1.632853,4,31106.476953
-1.632816,4,31133.867499
-1.63286,4,31160.695239
-1.633153,4,31187.783053
-1.633003,4,31214.739874
-1.633296,4,31240.866331
-1.641838,4,31262.27797
-1.642025,4,31283.190659
-1.642061,4,31304.449286
-1.633388,4,31331.577554
-1.642039,4,31352.459222
-1.633505,4,31379.498638
-1.642185,4,31400.266206
-1.633518,4,31427.198892
-1.63359,4,31453.767587
-1.633877,4,31480.757446
-1.633941,4,31508.418286
-1.633783,4,31534.570711
-1.633962,4,31560.701634
-1.634021,4,31587.818938
-1.633971,4,31614.671928
-1.642756,4,31635.71373
-1.642934,4,31656.915717
-1.634364,4,31683.833886
-1.642917,4,31705.412272
-1.643091,4,31726.145401
-1.634528,4,31753.195756
-1.634392,4,31780.175781
-1.634325,4,31807.276356
-1.634518,4,31834.325761
-1.634812,4,31861.157435
-1.64335,4,31882.635637
-1.634811,4,31909.479872
-1.634885,4,31935.909265
-1.634933,4,31962.967685
-1.634887,4,31989.482877
-1.634958,4,32016.07898
-1.643751,4,32037.123353
-1.63518,4,32063.616776
-1.635129,4,32090.5008
-1.635436,4,32116.481209
-1.63537,4,32143.137991
-1.644019,4,32164.977622
-1.635449,4,32191.572816
-1.635288,4,32217.678267
-1.644279,4,32238.372987
-1.635627,4,32265.394327
-1.644295,4,32286.221828
-1.64449,4,32307.418872
-1.644494,4,32329.961689
-1.644536,4,32351.658309
-1.644544,4,32374.441323
-1.635776,4,32402.34569
-1.635845,4,32429.146769
-1.635915,4,32456.000014
-1.635871,4,32483.163511
-1.63605,4,32510.065135
-1.636332,4,32536.851083
-1.644787,4,32557.984982
-1.644954,4,32578.872383
-1.6364,4,32605.15765
-1.636327,4,32631.888408
-1.636274,4,32659.058981
-1.645043,4,32680.930172
-1.63633,4,32708.114901
-1.636546,4,32736.996327
-1.636645,4,32766.419293
-1.636751,4,32795.765189
-1.636522,4,32825.200842
-1.645229,4,32848.347001
-1.645334,4,32871.545089
-1.636621,4,32900.487898
-1.636612,4,32929.199586
-1.636601,4,32958.643309
-1.636485,4,32987.77101
-1.636482,4,33017.356565
-1.645181,4,33040.659432
-1.636703,4,33069.963597
-1.636572,4,33099.198851
-1.636679,4,33128.593741
-1.645166,4,33151.687203
-1.636335,4,33180.998945
-1.636659,4,33210.517902
-1.63654,4,33240.127733
-1.636535,4,33269.965953
-1.636416,4,33299.599281
-1.636635,4,33329.056027
-1.645101,4,33352.17153
-1.6365,4,33381.554886
-1.636384,4,33411.07773
-1.636496,4,33440.243207
-1.636487,4,33469.874235
-1.636582,4,33499.741784
-1.636471,4,33529.708501
-1.636343,4,33559.047671
-1.645047,4,33582.801878
-1.645172,4,33606.084408
-1.636315,4,33635.583994
-1.645017,4,33658.5334
-1.63643,4,33688.558467
-1.64504,4,33711.197694
-1.636305,4,33740.980104
-1.636301,4,33770.779507
-1.636297,4,33800.070704
-1.636409,4,33829.968513
-1.644994,4,33853.168334
-1.645095,4,33876.198336
-1.63649,4,33906.406591
-1.636496,4,33935.975631
-1.636373,4,33966.391195
-2.199323,5,33999.213969
-1.645164,4,34022.682441
-1.645054,4,34046.676689
-1.636366,4,34075.940335
-1.644914,4,34099.010895
-1.645049,4,34122.687254
