#{"t_start": 1553110541.9346864, "env_id": "Baxter-v0"}
r,l,t
-1.863751,4,48892.124948
-1.873298,4,48917.467257
-1.873442,4,48942.008983
-1.873431,4,48966.8557
-1.87344,4,48991.289727
-1.873441,4,49016.124793
-0.464375,1,49024.197985
-1.863998,4,49055.544028
-1.873316,4,49079.717955
-1.863766,4,49109.456711
-2.590359,5,49143.767547
-1.863792,4,49175.057629
-1.864052,4,49206.754956
-1.87335,4,49231.255913
-1.873513,4,49256.286944
-1.863791,4,49287.633728
-1.873335,4,49312.191161
-2.290963,5,49348.375816
-1.873423,4,49373.489235
-1.863898,4,49405.169687
-1.864039,4,49437.23648
-1.863804,4,49469.546785
-1.873412,4,49494.01201
-1.863802,4,49526.206465
-1.873318,4,49550.931905
-1.863803,4,49582.436005
-1.873409,4,49606.935613
-1.86392,4,49638.23083
-1.873373,4,49662.250794
-1.863802,4,49694.431314
-1.863812,4,49725.16398
-1.863697,4,49757.108994
-1.863802,4,49788.28036
-1.863777,4,49819.14748
-1.864051,4,49851.40885
-1.873365,4,49876.299077
-1.873562,4,49900.829151
-1.873484,4,49925.805844
-1.863789,4,49957.105127
-2.131497,5,49991.407794
-1.864073,4,50022.862137
-1.863807,4,50053.5665
-1.863926,4,50085.494282
-2.298931,5,50114.154834
-1.863921,4,50146.472949
-1.873343,4,50171.5595
-1.863773,4,50202.796527
-1.86379,4,50234.917867
-1.863796,4,50266.477898
-1.863793,4,50298.617405
-1.863921,4,50330.76648
-1.873368,4,50355.559339
-1.863926,4,50387.42797
-1.873402,4,50412.304312
-1.863923,4,50444.565491
-1.8734,4,50468.448539
-1.864034,4,50500.630633
-1.863923,4,50532.750034
-1.863913,4,50565.028969
-1.8638,4,50596.728316
-1.863912,4,50629.050575
-1.864051,4,50661.048043
-1.863818,4,50692.407397
-1.863899,4,50723.516783
-2.416325,5,50758.845295
-1.873537,4,50783.789573
-1.864043,4,50816.079288
-1.873351,4,50841.215647
-2.168998,5,50869.297022
-1.863807,4,50900.790216
-1.863938,4,50932.716149
-2.131323,5,50967.400239
-1.863936,4,50998.334228
-1.863922,4,51030.505803
-1.863927,4,51062.907668
-1.873367,4,51088.406537
-1.86392,4,51120.428273
-1.863931,4,51151.201983
-1.873342,4,51175.887016
-1.863778,4,51206.621473
-1.863918,4,51239.074613
-1.863912,4,51271.066402
-1.863797,4,51302.95952
-1.864049,4,51334.575213
-1.863921,4,51366.407899
-1.863913,4,51398.46865
-2.941266,6,51437.178703
-1.863911,4,51469.017115
-1.86403,4,51501.056492
-1.863805,4,51532.167513
-1.86403,4,51563.569447
-1.864062,4,51594.715949
-1.87345,4,51619.083476
-1.863924,4,51650.36375
-1.864041,4,51681.894378
-1.863921,4,51713.661277
-2.300812,5,51741.116174
-1.873542,4,51766.506372
-1.863893,4,51798.038834
-2.131621,5,51833.47617
-1.863912,4,51865.713364
-1.863906,4,51897.634681
-1.863789,4,51928.673728
-1.873353,4,51953.120646
-1.863796,4,51985.068235
-1.863789,4,52016.579902
-1.863797,4,52048.605743
-1.863908,4,52080.359559
-1.873329,4,52105.222333
-2.141851,5,52132.678465
-1.872378,4,52156.772447
-1.863938,4,52187.975838
-1.873363,4,52212.788005
-1.864035,4,52244.009917
-2.296068,5,52278.471991
-1.873411,4,52303.480048
-1.863799,4,52335.199385
-1.86381,4,52366.261762
-1.864027,4,52396.794176
-1.864051,4,52428.991508
-1.863919,4,52460.916967
-1.863931,4,52492.00177
-1.863916,4,52521.865615
-1.863985,4,52551.680824
-1.873391,4,52576.213133
-1.873513,4,52600.524398
-1.863957,4,52631.927679
-1.863958,4,52663.931364
-1.873398,4,52687.943556
-1.863942,4,52719.416851
-1.863959,4,52750.940354
-1.863962,4,52782.230787
-1.863977,4,52813.699721
-1.873396,4,52838.616606
-1.873513,4,52863.182264
-1.873501,4,52888.486386
-1.863861,4,52919.814143
-1.86397,4,52951.904302
-1.863955,4,52983.049963
-1.863961,4,53014.127437
-1.873406,4,53039.059162
-1.873502,4,53063.41402
